# Region      : cellZone ignition
# Cells       : 1
# Volume      : 2.655875e-09
# Time        	volAverage(T)	volAverage(CH4)
0.14163       	3.000000e+03	2.250283e-14
0.14164       	3.000000e+03	2.250447e-14
0.14165       	3.000000e+03	2.250611e-14
0.14166       	3.000000e+03	2.250775e-14
0.14167       	3.000000e+03	2.250939e-14
0.14168       	3.000000e+03	2.251102e-14
0.14169       	3.000000e+03	2.251266e-14
0.1417        	3.000000e+03	2.251429e-14
0.14171       	3.000000e+03	2.251593e-14
0.14172       	3.000000e+03	2.251756e-14
0.14173       	3.000000e+03	2.251919e-14
0.14174       	3.000000e+03	2.252082e-14
0.14175       	3.000000e+03	2.252245e-14
0.14176       	3.000000e+03	2.252408e-14
0.14177       	3.000000e+03	2.252571e-14
0.14178       	3.000000e+03	2.252734e-14
0.14179       	3.000000e+03	2.252896e-14
0.1418        	3.000000e+03	2.253059e-14
0.14181       	3.000000e+03	2.253221e-14
0.14182       	3.000000e+03	2.253383e-14
0.14183       	3.000000e+03	2.253546e-14
0.14184       	3.000000e+03	2.253708e-14
0.14185       	3.000000e+03	2.253869e-14
0.14186       	3.000000e+03	2.254031e-14
0.14187       	3.000000e+03	2.254193e-14
0.14188       	3.000000e+03	2.254355e-14
0.14189       	3.000000e+03	2.254516e-14
0.1419        	3.000000e+03	2.254678e-14
0.14191       	3.000000e+03	2.254839e-14
0.14192       	3.000000e+03	2.255000e-14
0.14193       	3.000000e+03	2.255161e-14
0.14194       	3.000000e+03	2.255322e-14
0.14195       	3.000000e+03	2.255483e-14
0.14196       	3.000000e+03	2.255644e-14
0.14197       	3.000000e+03	2.255805e-14
0.14198       	3.000000e+03	2.255966e-14
0.14199       	3.000000e+03	2.256126e-14
0.142         	3.000000e+03	2.256287e-14
0.14201       	3.000000e+03	2.256447e-14
0.14202       	3.000000e+03	2.256607e-14
0.14203       	3.000000e+03	2.256767e-14
0.14204       	3.000000e+03	2.256927e-14
0.14205       	3.000000e+03	2.257087e-14
0.14206       	3.000000e+03	2.257247e-14
0.14207       	3.000000e+03	2.257407e-14
0.14208       	3.000000e+03	2.257566e-14
0.14209       	3.000000e+03	2.257726e-14
0.1421        	3.000000e+03	2.257885e-14
0.14211       	3.000000e+03	2.258045e-14
0.14212       	3.000000e+03	2.258204e-14
0.14213       	3.000000e+03	2.258363e-14
0.14214       	3.000000e+03	2.258522e-14
0.14215       	3.000000e+03	2.258681e-14
0.14216       	3.000000e+03	2.258839e-14
0.14217       	3.000000e+03	2.258998e-14
0.14218       	3.000000e+03	2.259157e-14
0.14219       	3.000000e+03	2.259315e-14
0.1422        	3.000000e+03	2.259473e-14
0.14221       	3.000000e+03	2.259632e-14
0.14222       	3.000000e+03	2.259790e-14
0.14223       	3.000000e+03	2.259948e-14
0.14224       	3.000000e+03	2.260106e-14
0.14225       	3.000000e+03	2.260264e-14
0.14226       	3.000000e+03	2.260421e-14
0.14227       	3.000000e+03	2.260579e-14
0.14228       	3.000000e+03	2.260737e-14
0.14229       	3.000000e+03	2.260894e-14
0.1423        	3.000000e+03	2.261051e-14
0.14231       	3.000000e+03	2.261209e-14
0.14232       	3.000000e+03	2.261366e-14
0.14233       	3.000000e+03	2.261523e-14
0.14234       	3.000000e+03	2.261680e-14
0.14235       	3.000000e+03	2.261837e-14
0.14236       	3.000000e+03	2.261994e-14
0.14237       	3.000000e+03	2.262150e-14
0.14238       	3.000000e+03	2.262307e-14
0.14239       	3.000000e+03	2.262463e-14
0.1424        	3.000000e+03	2.262620e-14
0.14241       	3.000000e+03	2.262776e-14
0.14242       	3.000000e+03	2.262932e-14
0.14243       	3.000000e+03	2.263088e-14
0.14244       	3.000000e+03	2.263244e-14
0.14245       	3.000000e+03	2.263400e-14
0.14246       	3.000000e+03	2.263556e-14
0.14247       	3.000000e+03	2.263712e-14
0.14248       	3.000000e+03	2.263868e-14
0.14249       	3.000000e+03	2.264023e-14
0.1425        	3.000000e+03	2.264179e-14
0.14251       	3.000000e+03	2.264334e-14
0.14252       	3.000000e+03	2.264489e-14
0.14253       	3.000000e+03	2.264644e-14
0.14254       	3.000000e+03	2.264799e-14
0.14255       	3.000000e+03	2.264954e-14
0.14256       	3.000000e+03	2.265109e-14
0.14257       	3.000000e+03	2.265263e-14
0.14258       	3.000000e+03	2.265418e-14
0.14259       	3.000000e+03	2.265572e-14
0.1426        	3.000000e+03	2.265726e-14
0.14261       	3.000000e+03	2.265880e-14
0.14262       	3.000000e+03	2.266035e-14
0.14263       	3.000000e+03	2.266189e-14
0.14264       	3.000000e+03	2.266343e-14
0.14265       	3.000000e+03	2.266497e-14
0.14266       	3.000000e+03	2.266650e-14
0.14267       	3.000000e+03	2.266804e-14
0.14268       	3.000000e+03	2.266958e-14
0.14269       	3.000000e+03	2.267111e-14
0.1427        	3.000000e+03	2.267265e-14
0.14271       	3.000000e+03	2.267418e-14
0.14272       	3.000000e+03	2.267571e-14
0.14273       	3.000000e+03	2.267724e-14
0.14274       	3.000000e+03	2.267877e-14
0.14275       	3.000000e+03	2.268030e-14
0.14276       	3.000000e+03	2.268183e-14
0.14277       	3.000000e+03	2.268335e-14
0.14278       	3.000000e+03	2.268488e-14
0.14279       	3.000000e+03	2.268640e-14
0.1428        	3.000000e+03	2.268792e-14
0.14281       	3.000000e+03	2.268944e-14
0.14282       	3.000000e+03	2.269096e-14
0.14283       	3.000000e+03	2.269248e-14
0.14284       	3.000000e+03	2.269400e-14
0.14285       	3.000000e+03	2.269552e-14
0.14286       	3.000000e+03	2.269703e-14
0.14287       	3.000000e+03	2.269855e-14
0.14288       	3.000000e+03	2.270006e-14
0.14289       	3.000000e+03	2.270157e-14
0.1429        	3.000000e+03	2.270309e-14
0.14291       	3.000000e+03	2.270460e-14
0.14292       	3.000000e+03	2.270611e-14
0.14293       	3.000000e+03	2.270762e-14
0.14294       	3.000000e+03	2.270913e-14
0.14295       	3.000000e+03	2.271064e-14
0.14296       	3.000000e+03	2.271215e-14
0.14297       	3.000000e+03	2.271366e-14
0.14298       	3.000000e+03	2.271516e-14
0.14299       	3.000000e+03	2.271667e-14
0.143         	3.000000e+03	2.271817e-14
0.14301       	3.000000e+03	2.271967e-14
0.14302       	3.000000e+03	2.272117e-14
0.14303       	3.000000e+03	2.272267e-14
0.14304       	3.000000e+03	2.272417e-14
0.14305       	3.000000e+03	2.272566e-14
0.14306       	3.000000e+03	2.272716e-14
0.14307       	3.000000e+03	2.272865e-14
0.14308       	3.000000e+03	2.273014e-14
0.14309       	3.000000e+03	2.273163e-14
0.1431        	3.000000e+03	2.273312e-14
0.14311       	3.000000e+03	2.273461e-14
0.14312       	3.000000e+03	2.273610e-14
0.14313       	3.000000e+03	2.273758e-14
0.14314       	3.000000e+03	2.273907e-14
0.14315       	3.000000e+03	2.274056e-14
0.14316       	3.000000e+03	2.274204e-14
0.14317       	3.000000e+03	2.274353e-14
0.14318       	3.000000e+03	2.274501e-14
0.14319       	3.000000e+03	2.274650e-14
0.1432        	3.000000e+03	2.274798e-14
0.14321       	3.000000e+03	2.274946e-14
0.14322       	3.000000e+03	2.275094e-14
0.14323       	3.000000e+03	2.275242e-14
0.14324       	3.000000e+03	2.275390e-14
0.14325       	3.000000e+03	2.275538e-14
0.14326       	3.000000e+03	2.275685e-14
0.14327       	3.000000e+03	2.275833e-14
0.14328       	3.000000e+03	2.275980e-14
0.14329       	3.000000e+03	2.276127e-14
0.1433        	3.000000e+03	2.276274e-14
0.14331       	3.000000e+03	2.276421e-14
0.14332       	3.000000e+03	2.276568e-14
0.14333       	3.000000e+03	2.276715e-14
0.14334       	3.000000e+03	2.276861e-14
0.14335       	3.000000e+03	2.277008e-14
0.14336       	3.000000e+03	2.277154e-14
0.14337       	3.000000e+03	2.277300e-14
0.14338       	3.000000e+03	2.277447e-14
0.14339       	3.000000e+03	2.277593e-14
0.1434        	3.000000e+03	2.277739e-14
0.14341       	3.000000e+03	2.277885e-14
0.14342       	3.000000e+03	2.278031e-14
0.14343       	3.000000e+03	2.278177e-14
0.14344       	3.000000e+03	2.278322e-14
0.14345       	3.000000e+03	2.278468e-14
0.14346       	3.000000e+03	2.278613e-14
0.14347       	3.000000e+03	2.278759e-14
0.14348       	3.000000e+03	2.278904e-14
0.14349       	3.000000e+03	2.279049e-14
0.1435        	3.000000e+03	2.279194e-14
0.14351       	3.000000e+03	2.279339e-14
0.14352       	3.000000e+03	2.279484e-14
0.14353       	3.000000e+03	2.279629e-14
0.14354       	3.000000e+03	2.279774e-14
0.14355       	3.000000e+03	2.279918e-14
0.14356       	3.000000e+03	2.280063e-14
0.14357       	3.000000e+03	2.280207e-14
0.14358       	3.000000e+03	2.280351e-14
0.14359       	3.000000e+03	2.280495e-14
0.1436        	3.000000e+03	2.280639e-14
0.14361       	3.000000e+03	2.280783e-14
0.14362       	3.000000e+03	2.280927e-14
0.14363       	3.000000e+03	2.281071e-14
0.14364       	3.000000e+03	2.281214e-14
0.14365       	3.000000e+03	2.281358e-14
0.14366       	3.000000e+03	2.281502e-14
0.14367       	3.000000e+03	2.281645e-14
0.14368       	3.000000e+03	2.281788e-14
0.14369       	3.000000e+03	2.281931e-14
0.1437        	3.000000e+03	2.282075e-14
0.14371       	3.000000e+03	2.282218e-14
0.14372       	3.000000e+03	2.282361e-14
0.14373       	3.000000e+03	2.282503e-14
0.14374       	3.000000e+03	2.282646e-14
0.14375       	3.000000e+03	2.282789e-14
0.14376       	3.000000e+03	2.282931e-14
0.14377       	3.000000e+03	2.283073e-14
0.14378       	3.000000e+03	2.283216e-14
0.14379       	3.000000e+03	2.283358e-14
0.1438        	3.000000e+03	2.283500e-14
0.14381       	3.000000e+03	2.283642e-14
0.14382       	3.000000e+03	2.283783e-14
0.14383       	3.000000e+03	2.283925e-14
0.14384       	3.000000e+03	2.284067e-14
0.14385       	3.000000e+03	2.284208e-14
0.14386       	3.000000e+03	2.284350e-14
0.14387       	3.000000e+03	2.284491e-14
0.14388       	3.000000e+03	2.284632e-14
0.14389       	3.000000e+03	2.284774e-14
0.1439        	3.000000e+03	2.284915e-14
0.14391       	3.000000e+03	2.285056e-14
0.14392       	3.000000e+03	2.285197e-14
0.14393       	3.000000e+03	2.285338e-14
0.14394       	3.000000e+03	2.285478e-14
0.14395       	3.000000e+03	2.285619e-14
0.14396       	3.000000e+03	2.285759e-14
0.14397       	3.000000e+03	2.285900e-14
0.14398       	3.000000e+03	2.286040e-14
0.14399       	3.000000e+03	2.286180e-14
0.144         	3.000000e+03	2.286320e-14
0.14401       	3.000000e+03	2.286460e-14
0.14402       	3.000000e+03	2.286600e-14
0.14403       	3.000000e+03	2.286739e-14
0.14404       	3.000000e+03	2.286879e-14
0.14405       	3.000000e+03	2.287018e-14
0.14406       	3.000000e+03	2.287157e-14
0.14407       	3.000000e+03	2.287297e-14
0.14408       	3.000000e+03	2.287436e-14
0.14409       	3.000000e+03	2.287575e-14
0.1441        	3.000000e+03	2.287713e-14
0.14411       	3.000000e+03	2.287852e-14
0.14412       	3.000000e+03	2.287991e-14
0.14413       	3.000000e+03	2.288130e-14
0.14414       	3.000000e+03	2.288268e-14
0.14415       	3.000000e+03	2.288407e-14
0.14416       	3.000000e+03	2.288545e-14
0.14417       	3.000000e+03	2.288683e-14
0.14418       	3.000000e+03	2.288822e-14
0.14419       	3.000000e+03	2.288960e-14
0.1442        	3.000000e+03	2.289098e-14
0.14421       	3.000000e+03	2.289236e-14
0.14422       	3.000000e+03	2.289373e-14
0.14423       	3.000000e+03	2.289511e-14
0.14424       	3.000000e+03	2.289648e-14
0.14425       	3.000000e+03	2.289786e-14
0.14426       	3.000000e+03	2.289923e-14
0.14427       	3.000000e+03	2.290060e-14
0.14428       	3.000000e+03	2.290198e-14
0.14429       	3.000000e+03	2.290335e-14
0.1443        	3.000000e+03	2.290471e-14
0.14431       	3.000000e+03	2.290608e-14
0.14432       	3.000000e+03	2.290745e-14
0.14433       	3.000000e+03	2.290881e-14
0.14434       	3.000000e+03	2.291018e-14
0.14435       	3.000000e+03	2.291154e-14
0.14436       	3.000000e+03	2.291291e-14
0.14437       	3.000000e+03	2.291427e-14
0.14438       	3.000000e+03	2.291563e-14
0.14439       	3.000000e+03	2.291699e-14
0.1444        	3.000000e+03	2.291835e-14
0.14441       	3.000000e+03	2.291971e-14
0.14442       	3.000000e+03	2.292107e-14
0.14443       	3.000000e+03	2.292242e-14
0.14444       	3.000000e+03	2.292378e-14
0.14445       	3.000000e+03	2.292513e-14
0.14446       	3.000000e+03	2.292649e-14
0.14447       	3.000000e+03	2.292784e-14
0.14448       	3.000000e+03	2.292919e-14
0.14449       	3.000000e+03	2.293054e-14
0.1445        	3.000000e+03	2.293189e-14
0.14451       	3.000000e+03	2.293324e-14
0.14452       	3.000000e+03	2.293459e-14
0.14453       	3.000000e+03	2.293593e-14
0.14454       	3.000000e+03	2.293728e-14
0.14455       	3.000000e+03	2.293862e-14
0.14456       	3.000000e+03	2.293996e-14
0.14457       	3.000000e+03	2.294130e-14
0.14458       	3.000000e+03	2.294264e-14
0.14459       	3.000000e+03	2.294398e-14
0.1446        	3.000000e+03	2.294532e-14
0.14461       	3.000000e+03	2.294666e-14
0.14462       	3.000000e+03	2.294799e-14
0.14463       	3.000000e+03	2.294933e-14
0.14464       	3.000000e+03	2.295066e-14
0.14465       	3.000000e+03	2.295200e-14
0.14466       	3.000000e+03	2.295333e-14
0.14467       	3.000000e+03	2.295466e-14
0.14468       	3.000000e+03	2.295599e-14
0.14469       	3.000000e+03	2.295732e-14
0.1447        	3.000000e+03	2.295865e-14
0.14471       	3.000000e+03	2.295998e-14
0.14472       	3.000000e+03	2.296130e-14
0.14473       	3.000000e+03	2.296263e-14
0.14474       	3.000000e+03	2.296395e-14
0.14475       	3.000000e+03	2.296528e-14
0.14476       	3.000000e+03	2.296660e-14
0.14477       	3.000000e+03	2.296792e-14
0.14478       	3.000000e+03	2.296924e-14
0.14479       	3.000000e+03	2.297056e-14
0.1448        	3.000000e+03	2.297187e-14
0.14481       	3.000000e+03	2.297319e-14
0.14482       	3.000000e+03	2.297451e-14
0.14483       	3.000000e+03	2.297582e-14
0.14484       	3.000000e+03	2.297713e-14
0.14485       	3.000000e+03	2.297844e-14
0.14486       	3.000000e+03	2.297975e-14
0.14487       	3.000000e+03	2.298106e-14
0.14488       	3.000000e+03	2.298237e-14
0.14489       	3.000000e+03	2.298368e-14
0.1449        	3.000000e+03	2.298499e-14
0.14491       	3.000000e+03	2.298629e-14
0.14492       	3.000000e+03	2.298760e-14
0.14493       	3.000000e+03	2.298890e-14
0.14494       	3.000000e+03	2.299020e-14
0.14495       	3.000000e+03	2.299151e-14
0.14496       	3.000000e+03	2.299281e-14
0.14497       	3.000000e+03	2.299411e-14
0.14498       	3.000000e+03	2.299541e-14
0.14499       	3.000000e+03	2.299671e-14
0.145         	3.000000e+03	2.299801e-14
0.14501       	3.000000e+03	2.299931e-14
0.14502       	3.000000e+03	2.300060e-14
0.14503       	3.000000e+03	2.300190e-14
0.14504       	3.000000e+03	2.300319e-14
0.14505       	3.000000e+03	2.300449e-14
0.14506       	3.000000e+03	2.300578e-14
0.14507       	3.000000e+03	2.300707e-14
0.14508       	3.000000e+03	2.300836e-14
0.14509       	3.000000e+03	2.300965e-14
0.1451        	3.000000e+03	2.301093e-14
0.14511       	3.000000e+03	2.301222e-14
0.14512       	3.000000e+03	2.301350e-14
0.14513       	3.000000e+03	2.301478e-14
0.14514       	3.000000e+03	2.301607e-14
0.14515       	3.000000e+03	2.301735e-14
0.14516       	3.000000e+03	2.301867e-14
0.14517       	3.000000e+03	2.301999e-14
0.14518       	3.000000e+03	2.302131e-14
0.14519       	3.000000e+03	2.302263e-14
0.1452        	3.000000e+03	2.302395e-14
0.14521       	3.000000e+03	2.302526e-14
0.14522       	3.000000e+03	2.302658e-14
0.14523       	3.000000e+03	2.302789e-14
0.14524       	3.000000e+03	2.302921e-14
0.14525       	3.000000e+03	2.303052e-14
0.14526       	3.000000e+03	2.303183e-14
0.14527       	3.000000e+03	2.303314e-14
0.14528       	3.000000e+03	2.303445e-14
0.14529       	3.000000e+03	2.303576e-14
0.1453        	3.000000e+03	2.303706e-14
0.14531       	3.000000e+03	2.303837e-14
0.14532       	3.000000e+03	2.303967e-14
0.14533       	3.000000e+03	2.304098e-14
0.14534       	3.000000e+03	2.304228e-14
0.14535       	3.000000e+03	2.304358e-14
0.14536       	3.000000e+03	2.304488e-14
0.14537       	3.000000e+03	2.304617e-14
0.14538       	3.000000e+03	2.304747e-14
0.14539       	3.000000e+03	2.304876e-14
0.1454        	3.000000e+03	2.305006e-14
0.14541       	3.000000e+03	2.305135e-14
0.14542       	3.000000e+03	2.305264e-14
0.14543       	3.000000e+03	2.305393e-14
0.14544       	3.000000e+03	2.305522e-14
0.14545       	3.000000e+03	2.305650e-14
0.14546       	3.000000e+03	2.305779e-14
0.14547       	3.000000e+03	2.305907e-14
0.14548       	3.000000e+03	2.306036e-14
0.14549       	3.000000e+03	2.306164e-14
0.1455        	3.000000e+03	2.306292e-14
0.14551       	3.000000e+03	2.306420e-14
0.14552       	3.000000e+03	2.306547e-14
0.14553       	3.000000e+03	2.306675e-14
0.14554       	3.000000e+03	2.306802e-14
0.14555       	3.000000e+03	2.306929e-14
0.14556       	3.000000e+03	2.307056e-14
0.14557       	3.000000e+03	2.307183e-14
0.14558       	3.000000e+03	2.307310e-14
0.14559       	3.000000e+03	2.307437e-14
0.1456        	3.000000e+03	2.307564e-14
0.14561       	3.000000e+03	2.307691e-14
0.14562       	3.000000e+03	2.307818e-14
0.14563       	3.000000e+03	2.307945e-14
0.14564       	3.000000e+03	2.308072e-14
0.14565       	3.000000e+03	2.308198e-14
0.14566       	3.000000e+03	2.308325e-14
0.14567       	3.000000e+03	2.308451e-14
0.14568       	3.000000e+03	2.308578e-14
0.14569       	3.000000e+03	2.308704e-14
0.1457        	3.000000e+03	2.308830e-14
0.14571       	3.000000e+03	2.308956e-14
0.14572       	3.000000e+03	2.309082e-14
0.14573       	3.000000e+03	2.309208e-14
0.14574       	3.000000e+03	2.309333e-14
0.14575       	3.000000e+03	2.309459e-14
0.14576       	3.000000e+03	2.309584e-14
0.14577       	3.000000e+03	2.309709e-14
0.14578       	3.000000e+03	2.309834e-14
0.14579       	3.000000e+03	2.309959e-14
0.1458        	3.000000e+03	2.310083e-14
0.14581       	3.000000e+03	2.310208e-14
0.14582       	3.000000e+03	2.310332e-14
0.14583       	3.000000e+03	2.310456e-14
0.14584       	3.000000e+03	2.310581e-14
0.14585       	3.000000e+03	2.310705e-14
0.14586       	3.000000e+03	2.310829e-14
0.14587       	3.000000e+03	2.310953e-14
0.14588       	3.000000e+03	2.311077e-14
0.14589       	3.000000e+03	2.311201e-14
0.1459        	3.000000e+03	2.311325e-14
0.14591       	3.000000e+03	2.311448e-14
0.14592       	3.000000e+03	2.311572e-14
0.14593       	3.000000e+03	2.311695e-14
0.14594       	3.000000e+03	2.311819e-14
0.14595       	3.000000e+03	2.311942e-14
0.14596       	3.000000e+03	2.312065e-14
0.14597       	3.000000e+03	2.312188e-14
0.14598       	3.000000e+03	2.312311e-14
0.14599       	3.000000e+03	2.312434e-14
0.146         	3.000000e+03	2.312556e-14
0.14601       	3.000000e+03	2.312679e-14
0.14602       	3.000000e+03	2.312801e-14
0.14603       	3.000000e+03	2.312923e-14
0.14604       	3.000000e+03	2.313045e-14
0.14605       	3.000000e+03	2.313167e-14
0.14606       	3.000000e+03	2.313289e-14
0.14607       	3.000000e+03	2.313411e-14
0.14608       	3.000000e+03	2.313532e-14
0.14609       	3.000000e+03	2.313654e-14
0.1461        	3.000000e+03	2.313775e-14
0.14611       	3.000000e+03	2.313896e-14
0.14612       	3.000000e+03	2.314018e-14
0.14613       	3.000000e+03	2.314139e-14
0.14614       	3.000000e+03	2.314260e-14
0.14615       	3.000000e+03	2.314381e-14
0.14616       	3.000000e+03	2.314501e-14
0.14617       	3.000000e+03	2.314622e-14
0.14618       	3.000000e+03	2.314742e-14
0.14619       	3.000000e+03	2.314863e-14
0.1462        	3.000000e+03	2.314983e-14
0.14621       	3.000000e+03	2.315103e-14
0.14622       	3.000000e+03	2.315223e-14
0.14623       	3.000000e+03	2.315343e-14
0.14624       	3.000000e+03	2.315463e-14
0.14625       	3.000000e+03	2.315583e-14
0.14626       	3.000000e+03	2.315703e-14
0.14627       	3.000000e+03	2.315822e-14
0.14628       	3.000000e+03	2.315941e-14
0.14629       	3.000000e+03	2.316061e-14
0.1463        	3.000000e+03	2.316180e-14
0.14631       	3.000000e+03	2.316299e-14
0.14632       	3.000000e+03	2.316418e-14
0.14633       	3.000000e+03	2.316537e-14
0.14634       	3.000000e+03	2.316655e-14
0.14635       	3.000000e+03	2.316774e-14
0.14636       	3.000000e+03	2.316893e-14
0.14637       	3.000000e+03	2.317011e-14
0.14638       	3.000000e+03	2.317129e-14
0.14639       	3.000000e+03	2.317247e-14
0.1464        	3.000000e+03	2.317365e-14
0.14641       	3.000000e+03	2.317483e-14
0.14642       	3.000000e+03	2.317601e-14
0.14643       	3.000000e+03	2.317719e-14
0.14644       	3.000000e+03	2.317837e-14
0.14645       	3.000000e+03	2.317954e-14
0.14646       	3.000000e+03	2.318071e-14
0.14647       	3.000000e+03	2.318189e-14
0.14648       	3.000000e+03	2.318306e-14
0.14649       	3.000000e+03	2.318423e-14
0.1465        	3.000000e+03	2.318540e-14
0.14651       	3.000000e+03	2.318656e-14
0.14652       	3.000000e+03	2.318773e-14
0.14653       	3.000000e+03	2.318890e-14
0.14654       	3.000000e+03	2.319006e-14
0.14655       	3.000000e+03	2.319122e-14
0.14656       	3.000000e+03	2.319239e-14
0.14657       	3.000000e+03	2.319355e-14
0.14658       	3.000000e+03	2.319471e-14
0.14659       	3.000000e+03	2.319587e-14
0.1466        	3.000000e+03	2.319702e-14
0.14661       	3.000000e+03	2.319818e-14
0.14662       	3.000000e+03	2.319934e-14
0.14663       	3.000000e+03	2.320049e-14
0.14664       	3.000000e+03	2.320165e-14
0.14665       	3.000000e+03	2.320280e-14
0.14666       	3.000000e+03	2.320395e-14
0.14667       	3.000000e+03	2.320511e-14
0.14668       	3.000000e+03	2.320626e-14
0.14669       	3.000000e+03	2.320740e-14
0.1467        	3.000000e+03	2.320855e-14
0.14671       	3.000000e+03	2.320970e-14
0.14672       	3.000000e+03	2.321084e-14
0.14673       	3.000000e+03	2.321199e-14
0.14674       	3.000000e+03	2.321313e-14
0.14675       	3.000000e+03	2.321427e-14
0.14676       	3.000000e+03	2.321541e-14
0.14677       	3.000000e+03	2.321655e-14
0.14678       	3.000000e+03	2.321769e-14
0.14679       	3.000000e+03	2.321883e-14
0.1468        	3.000000e+03	2.321997e-14
0.14681       	3.000000e+03	2.322110e-14
0.14682       	3.000000e+03	2.322223e-14
0.14683       	3.000000e+03	2.322337e-14
0.14684       	3.000000e+03	2.322450e-14
0.14685       	3.000000e+03	2.322563e-14
0.14686       	3.000000e+03	2.322676e-14
0.14687       	3.000000e+03	2.322789e-14
0.14688       	3.000000e+03	2.322902e-14
0.14689       	3.000000e+03	2.323015e-14
0.1469        	3.000000e+03	2.323128e-14
0.14691       	3.000000e+03	2.323240e-14
0.14692       	3.000000e+03	2.323353e-14
0.14693       	3.000000e+03	2.323465e-14
0.14694       	3.000000e+03	2.323577e-14
0.14695       	3.000000e+03	2.323689e-14
0.14696       	3.000000e+03	2.323801e-14
0.14697       	3.000000e+03	2.323913e-14
0.14698       	3.000000e+03	2.324025e-14
0.14699       	3.000000e+03	2.324137e-14
0.147         	3.000000e+03	2.324248e-14
0.14701       	3.000000e+03	2.324360e-14
0.14702       	3.000000e+03	2.324471e-14
0.14703       	3.000000e+03	2.324582e-14
0.14704       	3.000000e+03	2.324693e-14
0.14705       	3.000000e+03	2.324804e-14
0.14706       	3.000000e+03	2.324915e-14
0.14707       	3.000000e+03	2.325026e-14
0.14708       	3.000000e+03	2.325136e-14
0.14709       	3.000000e+03	2.325247e-14
0.1471        	3.000000e+03	2.325357e-14
0.14711       	3.000000e+03	2.325468e-14
0.14712       	3.000000e+03	2.325578e-14
0.14713       	3.000000e+03	2.325688e-14
0.14714       	3.000000e+03	2.325798e-14
0.14715       	3.000000e+03	2.325908e-14
0.14716       	3.000000e+03	2.326018e-14
0.14717       	3.000000e+03	2.326128e-14
0.14718       	3.000000e+03	2.326237e-14
0.14719       	3.000000e+03	2.326347e-14
0.1472        	3.000000e+03	2.326456e-14
0.14721       	3.000000e+03	2.326565e-14
0.14722       	3.000000e+03	2.326675e-14
0.14723       	3.000000e+03	2.326784e-14
0.14724       	3.000000e+03	2.326893e-14
0.14725       	3.000000e+03	2.327002e-14
0.14726       	3.000000e+03	2.327110e-14
0.14727       	3.000000e+03	2.327219e-14
0.14728       	3.000000e+03	2.327328e-14
0.14729       	3.000000e+03	2.327436e-14
0.1473        	3.000000e+03	2.327544e-14
0.14731       	3.000000e+03	2.327653e-14
0.14732       	3.000000e+03	2.327761e-14
0.14733       	3.000000e+03	2.327869e-14
0.14734       	3.000000e+03	2.327977e-14
0.14735       	3.000000e+03	2.328084e-14
0.14736       	3.000000e+03	2.328192e-14
0.14737       	3.000000e+03	2.328300e-14
0.14738       	3.000000e+03	2.328407e-14
0.14739       	3.000000e+03	2.328514e-14
0.1474        	3.000000e+03	2.328622e-14
0.14741       	3.000000e+03	2.328729e-14
0.14742       	3.000000e+03	2.328836e-14
0.14743       	3.000000e+03	2.328943e-14
0.14744       	3.000000e+03	2.329050e-14
0.14745       	3.000000e+03	2.329156e-14
0.14746       	3.000000e+03	2.329263e-14
0.14747       	3.000000e+03	2.329370e-14
0.14748       	3.000000e+03	2.329476e-14
0.14749       	3.000000e+03	2.329582e-14
0.1475        	3.000000e+03	2.329689e-14
0.14751       	3.000000e+03	2.329795e-14
0.14752       	3.000000e+03	2.329901e-14
0.14753       	3.000000e+03	2.330007e-14
0.14754       	3.000000e+03	2.330113e-14
0.14755       	3.000000e+03	2.330218e-14
0.14756       	3.000000e+03	2.330324e-14
0.14757       	3.000000e+03	2.330429e-14
0.14758       	3.000000e+03	2.330535e-14
0.14759       	3.000000e+03	2.330640e-14
0.1476        	3.000000e+03	2.330745e-14
0.14761       	3.000000e+03	2.330850e-14
0.14762       	3.000000e+03	2.330955e-14
0.14763       	3.000000e+03	2.331060e-14
0.14764       	3.000000e+03	2.331165e-14
0.14765       	3.000000e+03	2.331269e-14
0.14766       	3.000000e+03	2.331374e-14
0.14767       	3.000000e+03	2.331478e-14
0.14768       	3.000000e+03	2.331582e-14
0.14769       	3.000000e+03	2.331687e-14
0.1477        	3.000000e+03	2.331791e-14
0.14771       	3.000000e+03	2.331895e-14
0.14772       	3.000000e+03	2.331999e-14
0.14773       	3.000000e+03	2.332102e-14
0.14774       	3.000000e+03	2.332206e-14
0.14775       	3.000000e+03	2.332310e-14
0.14776       	3.000000e+03	2.332413e-14
0.14777       	3.000000e+03	2.332517e-14
0.14778       	3.000000e+03	2.332620e-14
0.14779       	3.000000e+03	2.332723e-14
0.1478        	3.000000e+03	2.332826e-14
0.14781       	3.000000e+03	2.332929e-14
0.14782       	3.000000e+03	2.333032e-14
0.14783       	3.000000e+03	2.333135e-14
0.14784       	3.000000e+03	2.333238e-14
0.14785       	3.000000e+03	2.333340e-14
0.14786       	3.000000e+03	2.333443e-14
0.14787       	3.000000e+03	2.333545e-14
0.14788       	3.000000e+03	2.333647e-14
0.14789       	3.000000e+03	2.333749e-14
0.1479        	3.000000e+03	2.333851e-14
0.14791       	3.000000e+03	2.333953e-14
0.14792       	3.000000e+03	2.334055e-14
0.14793       	3.000000e+03	2.334157e-14
0.14794       	3.000000e+03	2.334259e-14
0.14795       	3.000000e+03	2.334360e-14
