# Region      : all 
# Cells       : 144375
# Volume      : 2.968402e-04
# Time        	volAverage(p)	volAverage(T)	volAverage(CH4)	volAverage(CO)	volAverage(k)	volAverage(omega)
0.14785       	8.303763e+05	2.632142e+03	8.264667e-15	2.486794e-02	1.470361e-02	4.047370e+03
0.14786       	8.303764e+05	2.632142e+03	8.264382e-15	2.486789e-02	1.469967e-02	4.047312e+03
0.14787       	8.303765e+05	2.632141e+03	8.264132e-15	2.486784e-02	1.469573e-02	4.047254e+03
0.14788       	8.303766e+05	2.632141e+03	8.263892e-15	2.486779e-02	1.469180e-02	4.047196e+03
0.14789       	8.303766e+05	2.632140e+03	8.263657e-15	2.486774e-02	1.468786e-02	4.047137e+03
0.1479        	8.303767e+05	2.632139e+03	8.263382e-15	2.486770e-02	1.468392e-02	4.047079e+03
0.14791       	8.303768e+05	2.632139e+03	8.263115e-15	2.486765e-02	1.467998e-02	4.047021e+03
0.14792       	8.303769e+05	2.632138e+03	8.262835e-15	2.486760e-02	1.467603e-02	4.046962e+03
0.14793       	8.303770e+05	2.632137e+03	8.262574e-15	2.486755e-02	1.467209e-02	4.046904e+03
0.14794       	8.303770e+05	2.632137e+03	8.262246e-15	2.486750e-02	1.466815e-02	4.046846e+03
0.14795       	8.303771e+05	2.632136e+03	8.262014e-15	2.486745e-02	1.466421e-02	4.046787e+03
0.14796       	8.303772e+05	2.632136e+03	8.261734e-15	2.486740e-02	1.466026e-02	4.046729e+03
0.14797       	8.303773e+05	2.632135e+03	8.261463e-15	2.486735e-02	1.465632e-02	4.046671e+03
0.14798       	8.303774e+05	2.632134e+03	8.261281e-15	2.486730e-02	1.465237e-02	4.046613e+03
0.14799       	8.303774e+05	2.632134e+03	8.261030e-15	2.486725e-02	1.464842e-02	4.046554e+03
0.148         	8.303775e+05	2.632133e+03	8.260746e-15	2.486721e-02	1.464448e-02	4.046496e+03
0.14801       	8.303776e+05	2.632133e+03	8.260429e-15	2.486715e-02	1.464053e-02	4.046438e+03
0.14802       	8.303777e+05	2.632132e+03	8.260189e-15	2.486710e-02	1.463658e-02	4.046379e+03
0.14803       	8.303778e+05	2.632131e+03	8.259968e-15	2.486706e-02	1.463263e-02	4.046321e+03
0.14804       	8.303779e+05	2.632131e+03	8.259675e-15	2.486701e-02	1.462868e-02	4.046263e+03
0.14805       	8.303780e+05	2.632130e+03	8.259413e-15	2.486696e-02	1.462473e-02	4.046205e+03
0.14806       	8.303780e+05	2.632130e+03	8.259273e-15	2.486691e-02	1.462078e-02	4.046146e+03
0.14807       	8.303781e+05	2.632129e+03	8.259089e-15	2.486686e-02	1.461682e-02	4.046088e+03
0.14808       	8.303782e+05	2.632128e+03	8.258856e-15	2.486681e-02	1.461287e-02	4.046030e+03
0.14809       	8.303783e+05	2.632128e+03	8.258518e-15	2.486676e-02	1.460892e-02	4.045972e+03
0.1481        	8.303784e+05	2.632127e+03	8.258253e-15	2.486670e-02	1.460496e-02	4.045914e+03
0.14811       	8.303784e+05	2.632127e+03	8.258014e-15	2.486665e-02	1.460101e-02	4.045856e+03
0.14812       	8.303785e+05	2.632126e+03	8.257796e-15	2.486660e-02	1.459705e-02	4.045798e+03
0.14813       	8.303786e+05	2.632125e+03	8.257477e-15	2.486656e-02	1.459309e-02	4.045740e+03
0.14814       	8.303787e+05	2.632125e+03	8.257221e-15	2.486651e-02	1.458913e-02	4.045682e+03
0.14815       	8.303788e+05	2.632124e+03	8.256259e-15	2.486647e-02	1.458518e-02	4.045623e+03
0.14816       	8.303788e+05	2.632123e+03	8.255702e-15	2.486643e-02	1.458122e-02	4.045565e+03
0.14817       	8.303789e+05	2.632123e+03	8.255203e-15	2.486639e-02	1.457726e-02	4.045506e+03
0.14818       	8.303789e+05	2.632122e+03	8.254868e-15	2.486634e-02	1.457329e-02	4.045448e+03
0.14819       	8.303790e+05	2.632121e+03	8.254697e-15	2.486630e-02	1.456933e-02	4.045389e+03
0.1482        	8.303791e+05	2.632121e+03	8.254502e-15	2.486626e-02	1.456537e-02	4.045331e+03
0.14821       	8.303791e+05	2.632120e+03	8.254298e-15	2.486622e-02	1.456141e-02	4.045273e+03
0.14822       	8.303792e+05	2.632119e+03	8.253893e-15	2.486618e-02	1.455744e-02	4.045214e+03
0.14823       	8.303792e+05	2.632119e+03	8.253594e-15	2.486614e-02	1.455348e-02	4.045156e+03
0.14824       	8.303793e+05	2.632118e+03	8.253333e-15	2.486610e-02	1.454951e-02	4.045097e+03
0.14825       	8.303793e+05	2.632117e+03	8.253094e-15	2.486605e-02	1.454555e-02	4.045039e+03
0.14826       	8.303794e+05	2.632116e+03	8.252846e-15	2.486601e-02	1.454158e-02	4.044980e+03
0.14827       	8.303795e+05	2.632116e+03	8.252667e-15	2.486597e-02	1.453761e-02	4.044922e+03
0.14828       	8.303795e+05	2.632115e+03	8.252370e-15	2.486593e-02	1.453364e-02	4.044864e+03
0.14829       	8.303796e+05	2.632114e+03	8.252089e-15	2.486588e-02	1.452967e-02	4.044805e+03
0.1483        	8.303796e+05	2.632114e+03	8.251876e-15	2.486584e-02	1.452570e-02	4.044747e+03
0.14831       	8.303797e+05	2.632113e+03	8.251623e-15	2.486579e-02	1.452173e-02	4.044689e+03
0.14832       	8.303798e+05	2.632112e+03	8.251408e-15	2.486574e-02	1.451776e-02	4.044630e+03
0.14833       	8.303798e+05	2.632112e+03	8.251165e-15	2.486570e-02	1.451379e-02	4.044572e+03
0.14834       	8.303799e+05	2.632111e+03	8.250939e-15	2.486565e-02	1.450982e-02	4.044514e+03
0.14835       	8.303800e+05	2.632111e+03	8.250710e-15	2.486561e-02	1.450584e-02	4.044455e+03
0.14836       	8.303801e+05	2.632110e+03	8.250355e-15	2.486556e-02	1.450187e-02	4.044397e+03
0.14837       	8.303801e+05	2.632109e+03	8.249706e-15	2.486551e-02	1.449789e-02	4.044338e+03
0.14838       	8.303802e+05	2.632109e+03	8.249355e-15	2.486547e-02	1.449392e-02	4.044280e+03
0.14839       	8.303802e+05	2.632108e+03	8.249004e-15	2.486542e-02	1.448994e-02	4.044222e+03
0.1484        	8.303803e+05	2.632107e+03	8.248701e-15	2.486538e-02	1.448596e-02	4.044163e+03
0.14841       	8.303804e+05	2.632106e+03	8.248467e-15	2.486534e-02	1.448198e-02	4.044105e+03
0.14842       	8.303804e+05	2.632106e+03	8.248201e-15	2.486530e-02	1.447801e-02	4.044047e+03
0.14843       	8.303805e+05	2.632105e+03	8.247973e-15	2.486526e-02	1.447403e-02	4.043989e+03
0.14844       	8.303805e+05	2.632104e+03	8.247732e-15	2.486521e-02	1.447004e-02	4.043930e+03
0.14845       	8.303806e+05	2.632104e+03	8.247484e-15	2.486517e-02	1.446606e-02	4.043872e+03
0.14846       	8.303806e+05	2.632103e+03	8.247189e-15	2.486513e-02	1.446208e-02	4.043814e+03
0.14847       	8.303807e+05	2.632102e+03	8.247005e-15	2.486509e-02	1.445810e-02	4.043755e+03
0.14848       	8.303807e+05	2.632101e+03	8.246815e-15	2.486505e-02	1.445411e-02	4.043697e+03
0.14849       	8.303808e+05	2.632101e+03	8.246555e-15	2.486501e-02	1.445013e-02	4.043639e+03
0.1485        	8.303809e+05	2.632100e+03	8.246275e-15	2.486497e-02	1.444614e-02	4.043580e+03
0.14851       	8.303809e+05	2.632099e+03	8.245985e-15	2.486492e-02	1.444216e-02	4.043522e+03
0.14852       	8.303810e+05	2.632099e+03	8.245678e-15	2.486488e-02	1.443817e-02	4.043464e+03
0.14853       	8.303811e+05	2.632098e+03	8.246215e-15	2.486483e-02	1.443418e-02	4.043405e+03
0.14854       	8.303811e+05	2.632097e+03	8.246372e-15	2.486478e-02	1.443019e-02	4.043347e+03
0.14855       	8.303812e+05	2.632097e+03	8.246294e-15	2.486473e-02	1.442621e-02	4.043289e+03
0.14856       	8.303813e+05	2.632096e+03	8.246083e-15	2.486469e-02	1.442222e-02	4.043231e+03
0.14857       	8.303813e+05	2.632096e+03	8.245861e-15	2.486464e-02	1.441822e-02	4.043173e+03
0.14858       	8.303814e+05	2.632095e+03	8.245774e-15	2.486459e-02	1.441423e-02	4.043114e+03
0.14859       	8.303815e+05	2.632094e+03	8.245593e-15	2.486454e-02	1.441024e-02	4.043056e+03
0.1486        	8.303816e+05	2.632094e+03	8.245397e-15	2.486449e-02	1.440625e-02	4.042998e+03
0.14861       	8.303816e+05	2.632093e+03	8.245704e-15	2.486445e-02	1.440225e-02	4.042940e+03
0.14862       	8.303817e+05	2.632092e+03	8.245785e-15	2.486440e-02	1.439826e-02	4.042882e+03
0.14863       	8.303818e+05	2.632092e+03	8.245695e-15	2.486435e-02	1.439426e-02	4.042823e+03
0.14864       	8.303819e+05	2.632091e+03	8.245603e-15	2.486430e-02	1.439027e-02	4.042765e+03
0.14865       	8.303820e+05	2.632091e+03	8.245458e-15	2.486425e-02	1.438627e-02	4.042707e+03
0.14866       	8.303820e+05	2.632090e+03	8.245291e-15	2.486420e-02	1.438227e-02	4.042649e+03
0.14867       	8.303821e+05	2.632089e+03	8.244816e-15	2.486415e-02	1.437828e-02	4.042590e+03
0.14868       	8.303822e+05	2.632089e+03	8.244559e-15	2.486410e-02	1.437428e-02	4.042532e+03
0.14869       	8.303823e+05	2.632088e+03	8.244304e-15	2.486405e-02	1.437028e-02	4.042474e+03
0.1487        	8.303824e+05	2.632088e+03	8.243983e-15	2.486400e-02	1.436628e-02	4.042416e+03
0.14871       	8.303825e+05	2.632087e+03	8.243673e-15	2.486395e-02	1.436227e-02	4.042358e+03
0.14872       	8.303825e+05	2.632086e+03	8.243380e-15	2.486391e-02	1.435827e-02	4.042299e+03
0.14873       	8.303826e+05	2.632086e+03	8.243127e-15	2.486386e-02	1.435427e-02	4.042241e+03
0.14874       	8.303827e+05	2.632085e+03	8.242923e-15	2.486381e-02	1.435027e-02	4.042183e+03
0.14875       	8.303828e+05	2.632085e+03	8.242676e-15	2.486376e-02	1.434626e-02	4.042125e+03
0.14876       	8.303829e+05	2.632084e+03	8.242462e-15	2.486372e-02	1.434226e-02	4.042067e+03
0.14877       	8.303830e+05	2.632083e+03	8.242219e-15	2.486367e-02	1.433825e-02	4.042009e+03
0.14878       	8.303830e+05	2.632083e+03	8.241985e-15	2.486362e-02	1.433424e-02	4.041950e+03
0.14879       	8.303831e+05	2.632082e+03	8.241779e-15	2.486357e-02	1.433024e-02	4.041892e+03
0.1488        	8.303832e+05	2.632082e+03	8.241593e-15	2.486352e-02	1.432623e-02	4.041834e+03
0.14881       	8.303833e+05	2.632081e+03	8.241370e-15	2.486348e-02	1.432222e-02	4.041776e+03
0.14882       	8.303834e+05	2.632080e+03	8.241141e-15	2.486343e-02	1.431821e-02	4.041718e+03
0.14883       	8.303834e+05	2.632080e+03	8.240883e-15	2.486338e-02	1.431420e-02	4.041659e+03
0.14884       	8.303835e+05	2.632079e+03	8.240635e-15	2.486333e-02	1.431019e-02	4.041601e+03
0.14885       	8.303836e+05	2.632079e+03	8.240392e-15	2.486328e-02	1.430617e-02	4.041543e+03
0.14886       	8.303837e+05	2.632078e+03	8.240127e-15	2.486323e-02	1.430216e-02	4.041485e+03
0.14887       	8.303838e+05	2.632077e+03	8.239870e-15	2.486318e-02	1.429815e-02	4.041427e+03
0.14888       	8.303839e+05	2.632077e+03	8.239792e-15	2.486314e-02	1.429413e-02	4.041368e+03
0.14889       	8.303840e+05	2.632076e+03	8.239566e-15	2.486309e-02	1.429012e-02	4.041310e+03
0.1489        	8.303840e+05	2.632076e+03	8.239438e-15	2.486305e-02	1.428610e-02	4.041252e+03
0.14891       	8.303841e+05	2.632075e+03	8.239243e-15	2.486300e-02	1.428208e-02	4.041193e+03
0.14892       	8.303842e+05	2.632074e+03	8.239340e-15	2.486296e-02	1.427807e-02	4.041135e+03
0.14893       	8.303843e+05	2.632074e+03	8.239282e-15	2.486292e-02	1.427405e-02	4.041077e+03
0.14894       	8.303844e+05	2.632073e+03	8.239119e-15	2.486288e-02	1.427003e-02	4.041018e+03
0.14895       	8.303844e+05	2.632073e+03	8.238857e-15	2.486283e-02	1.426601e-02	4.040960e+03
0.14896       	8.303845e+05	2.632072e+03	8.238587e-15	2.486278e-02	1.426199e-02	4.040902e+03
0.14897       	8.303846e+05	2.632071e+03	8.238342e-15	2.486274e-02	1.425797e-02	4.040843e+03
0.14898       	8.303847e+05	2.632071e+03	8.238080e-15	2.486269e-02	1.425395e-02	4.040785e+03
0.14899       	8.303848e+05	2.632070e+03	8.237813e-15	2.486264e-02	1.424992e-02	4.040727e+03
0.149         	8.303849e+05	2.632070e+03	8.237559e-15	2.486259e-02	1.424590e-02	4.040668e+03
0.14901       	8.303850e+05	2.632069e+03	8.237304e-15	2.486254e-02	1.424187e-02	4.040610e+03
0.14902       	8.303851e+05	2.632069e+03	8.237063e-15	2.486249e-02	1.423785e-02	4.040552e+03
0.14903       	8.303851e+05	2.632068e+03	8.237110e-15	2.486244e-02	1.423382e-02	4.040494e+03
0.14904       	8.303852e+05	2.632067e+03	8.237227e-15	2.486238e-02	1.422980e-02	4.040436e+03
0.14905       	8.303853e+05	2.632067e+03	8.237141e-15	2.486233e-02	1.422577e-02	4.040377e+03
0.14906       	8.303854e+05	2.632066e+03	8.236935e-15	2.486227e-02	1.422174e-02	4.040319e+03
0.14907       	8.303856e+05	2.632066e+03	8.236687e-15	2.486222e-02	1.421771e-02	4.040261e+03
0.14908       	8.303856e+05	2.632065e+03	8.236448e-15	2.486217e-02	1.421368e-02	4.040203e+03
0.14909       	8.303857e+05	2.632065e+03	8.236171e-15	2.486211e-02	1.420965e-02	4.040145e+03
0.1491        	8.303859e+05	2.632064e+03	8.235878e-15	2.486206e-02	1.420562e-02	4.040087e+03
0.14911       	8.303860e+05	2.632064e+03	8.235600e-15	2.486200e-02	1.420159e-02	4.040028e+03
0.14912       	8.303861e+05	2.632063e+03	8.235307e-15	2.486195e-02	1.419755e-02	4.039970e+03
0.14913       	8.303862e+05	2.632063e+03	8.235050e-15	2.486189e-02	1.419352e-02	4.039912e+03
0.14914       	8.303863e+05	2.632062e+03	8.234767e-15	2.486184e-02	1.418949e-02	4.039854e+03
0.14915       	8.303864e+05	2.632062e+03	8.234514e-15	2.486179e-02	1.418545e-02	4.039796e+03
0.14916       	8.303865e+05	2.632061e+03	8.234261e-15	2.486174e-02	1.418141e-02	4.039738e+03
0.14917       	8.303866e+05	2.632061e+03	8.233976e-15	2.486168e-02	1.417738e-02	4.039679e+03
0.14918       	8.303867e+05	2.632060e+03	8.233705e-15	2.486163e-02	1.417334e-02	4.039621e+03
0.14919       	8.303868e+05	2.632060e+03	8.233428e-15	2.486157e-02	1.416930e-02	4.039563e+03
0.1492        	8.303869e+05	2.632059e+03	8.233163e-15	2.486152e-02	1.416526e-02	4.039505e+03
0.14921       	8.303870e+05	2.632059e+03	8.232886e-15	2.486147e-02	1.416122e-02	4.039447e+03
0.14922       	8.303871e+05	2.632058e+03	8.232549e-15	2.486141e-02	1.415718e-02	4.039389e+03
0.14923       	8.303872e+05	2.632058e+03	8.232272e-15	2.486136e-02	1.415314e-02	4.039331e+03
0.14924       	8.303873e+05	2.632057e+03	8.232016e-15	2.486131e-02	1.414910e-02	4.039273e+03
0.14925       	8.303874e+05	2.632057e+03	8.231753e-15	2.486125e-02	1.414505e-02	4.039214e+03
0.14926       	8.303875e+05	2.632056e+03	8.231505e-15	2.486120e-02	1.414101e-02	4.039156e+03
0.14927       	8.303876e+05	2.632056e+03	8.231254e-15	2.486115e-02	1.413697e-02	4.039098e+03
0.14928       	8.303877e+05	2.632055e+03	8.231031e-15	2.486110e-02	1.413292e-02	4.039040e+03
0.14929       	8.303878e+05	2.632054e+03	8.230773e-15	2.486105e-02	1.412887e-02	4.038982e+03
0.1493        	8.303879e+05	2.632054e+03	8.230499e-15	2.486100e-02	1.412483e-02	4.038924e+03
0.14931       	8.303880e+05	2.632053e+03	8.230231e-15	2.486095e-02	1.412078e-02	4.038866e+03
0.14932       	8.303881e+05	2.632053e+03	8.229944e-15	2.486089e-02	1.411673e-02	4.038808e+03
0.14933       	8.303882e+05	2.632052e+03	8.229686e-15	2.486084e-02	1.411268e-02	4.038750e+03
0.14934       	8.303883e+05	2.632052e+03	8.229414e-15	2.486079e-02	1.410863e-02	4.038691e+03
0.14935       	8.303884e+05	2.632051e+03	8.229153e-15	2.486074e-02	1.410458e-02	4.038633e+03
0.14936       	8.303885e+05	2.632051e+03	8.228944e-15	2.486068e-02	1.410053e-02	4.038575e+03
0.14937       	8.303886e+05	2.632050e+03	8.228745e-15	2.486063e-02	1.409648e-02	4.038517e+03
0.14938       	8.303887e+05	2.632050e+03	8.228485e-15	2.486057e-02	1.409242e-02	4.038459e+03
0.14939       	8.303888e+05	2.632049e+03	8.228203e-15	2.486052e-02	1.408837e-02	4.038401e+03
0.1494        	8.303889e+05	2.632049e+03	8.227941e-15	2.486046e-02	1.408431e-02	4.038343e+03
0.14941       	8.303891e+05	2.632048e+03	8.227717e-15	2.486041e-02	1.408026e-02	4.038284e+03
0.14942       	8.303892e+05	2.632048e+03	8.227456e-15	2.486035e-02	1.407620e-02	4.038226e+03
0.14943       	8.303893e+05	2.632047e+03	8.227198e-15	2.486030e-02	1.407215e-02	4.038168e+03
0.14944       	8.303894e+05	2.632047e+03	8.226902e-15	2.486024e-02	1.406809e-02	4.038110e+03
0.14945       	8.303895e+05	2.632046e+03	8.226626e-15	2.486018e-02	1.406403e-02	4.038052e+03
0.14946       	8.303896e+05	2.632046e+03	8.226355e-15	2.486013e-02	1.405997e-02	4.037994e+03
0.14947       	8.303897e+05	2.632045e+03	8.226137e-15	2.486007e-02	1.405591e-02	4.037936e+03
0.14948       	8.303898e+05	2.632045e+03	8.225901e-15	2.486002e-02	1.405185e-02	4.037878e+03
0.14949       	8.303899e+05	2.632044e+03	8.225658e-15	2.485997e-02	1.404779e-02	4.037820e+03
0.1495        	8.303901e+05	2.632044e+03	8.225398e-15	2.485991e-02	1.404373e-02	4.037761e+03
0.14951       	8.303902e+05	2.632043e+03	8.225161e-15	2.485986e-02	1.403966e-02	4.037703e+03
0.14952       	8.303903e+05	2.632043e+03	8.224922e-15	2.485981e-02	1.403560e-02	4.037645e+03
0.14953       	8.303904e+05	2.632042e+03	8.224668e-15	2.485975e-02	1.403154e-02	4.037587e+03
0.14954       	8.303905e+05	2.632042e+03	8.224386e-15	2.485970e-02	1.402747e-02	4.037529e+03
0.14955       	8.303906e+05	2.632041e+03	8.224147e-15	2.485964e-02	1.402340e-02	4.037470e+03
0.14956       	8.303907e+05	2.632041e+03	8.223897e-15	2.485959e-02	1.401934e-02	4.037412e+03
0.14957       	8.303908e+05	2.632040e+03	8.223629e-15	2.485953e-02	1.401527e-02	4.037354e+03
0.14958       	8.303909e+05	2.632040e+03	8.223370e-15	2.485948e-02	1.401120e-02	4.037296e+03
0.14959       	8.303910e+05	2.632039e+03	8.223106e-15	2.485942e-02	1.400713e-02	4.037238e+03
0.1496        	8.303912e+05	2.632039e+03	8.222847e-15	2.485937e-02	1.400306e-02	4.037179e+03
0.14961       	8.303913e+05	2.632039e+03	8.222574e-15	2.485931e-02	1.399899e-02	4.037121e+03
0.14962       	8.303914e+05	2.632038e+03	8.222322e-15	2.485926e-02	1.399492e-02	4.037063e+03
0.14963       	8.303915e+05	2.632038e+03	8.222043e-15	2.485920e-02	1.399085e-02	4.037005e+03
0.14964       	8.303916e+05	2.632037e+03	8.221786e-15	2.485914e-02	1.398678e-02	4.036947e+03
0.14965       	8.303917e+05	2.632037e+03	8.221506e-15	2.485909e-02	1.398270e-02	4.036889e+03
0.14966       	8.303918e+05	2.632036e+03	8.221246e-15	2.485903e-02	1.397863e-02	4.036830e+03
0.14967       	8.303920e+05	2.632036e+03	8.220987e-15	2.485897e-02	1.397455e-02	4.036772e+03
0.14968       	8.303921e+05	2.632035e+03	8.220727e-15	2.485892e-02	1.397048e-02	4.036714e+03
0.14969       	8.303922e+05	2.632035e+03	8.220458e-15	2.485886e-02	1.396640e-02	4.036656e+03
0.1497        	8.303923e+05	2.632034e+03	8.220188e-15	2.485881e-02	1.396232e-02	4.036598e+03
0.14971       	8.303924e+05	2.632034e+03	8.219931e-15	2.485875e-02	1.395824e-02	4.036540e+03
0.14972       	8.303925e+05	2.632033e+03	8.219671e-15	2.485869e-02	1.395416e-02	4.036482e+03
0.14973       	8.303926e+05	2.632033e+03	8.219405e-15	2.485864e-02	1.395008e-02	4.036424e+03
0.14974       	8.303928e+05	2.632032e+03	8.219118e-15	2.485858e-02	1.394600e-02	4.036365e+03
0.14975       	8.303929e+05	2.632032e+03	8.218869e-15	2.485853e-02	1.394192e-02	4.036307e+03
0.14976       	8.303930e+05	2.632031e+03	8.218581e-15	2.485847e-02	1.393784e-02	4.036249e+03
0.14977       	8.303931e+05	2.632031e+03	8.218321e-15	2.485841e-02	1.393376e-02	4.036191e+03
0.14978       	8.303932e+05	2.632030e+03	8.218040e-15	2.485836e-02	1.392967e-02	4.036133e+03
0.14979       	8.303933e+05	2.632030e+03	8.217769e-15	2.485830e-02	1.392559e-02	4.036075e+03
0.1498        	8.303934e+05	2.632030e+03	8.217499e-15	2.485825e-02	1.392151e-02	4.036017e+03
0.14981       	8.303935e+05	2.632029e+03	8.217235e-15	2.485819e-02	1.391742e-02	4.035958e+03
0.14982       	8.303937e+05	2.632029e+03	8.216974e-15	2.485813e-02	1.391333e-02	4.035900e+03
0.14983       	8.303938e+05	2.632028e+03	8.216704e-15	2.485808e-02	1.390925e-02	4.035842e+03
0.14984       	8.303939e+05	2.632028e+03	8.216422e-15	2.485802e-02	1.390516e-02	4.035784e+03
0.14985       	8.303940e+05	2.632027e+03	8.216167e-15	2.485796e-02	1.390107e-02	4.035726e+03
0.14986       	8.303941e+05	2.632027e+03	8.215911e-15	2.485790e-02	1.389698e-02	4.035668e+03
0.14987       	8.303942e+05	2.632026e+03	8.215637e-15	2.485785e-02	1.389289e-02	4.035610e+03
0.14988       	8.303944e+05	2.632026e+03	8.215367e-15	2.485779e-02	1.388880e-02	4.035552e+03
0.14989       	8.303945e+05	2.632025e+03	8.215094e-15	2.485773e-02	1.388471e-02	4.035494e+03
0.1499        	8.303946e+05	2.632025e+03	8.214818e-15	2.485768e-02	1.388061e-02	4.035436e+03
0.14991       	8.303947e+05	2.632024e+03	8.214506e-15	2.485762e-02	1.387652e-02	4.035377e+03
0.14992       	8.303948e+05	2.632024e+03	8.214201e-15	2.485756e-02	1.387243e-02	4.035319e+03
0.14993       	8.303950e+05	2.632024e+03	8.213937e-15	2.485750e-02	1.386833e-02	4.035261e+03
0.14994       	8.303951e+05	2.632023e+03	8.213660e-15	2.485744e-02	1.386424e-02	4.035203e+03
0.14995       	8.303952e+05	2.632023e+03	8.213398e-15	2.485738e-02	1.386014e-02	4.035145e+03
0.14996       	8.303953e+05	2.632022e+03	8.213155e-15	2.485732e-02	1.385604e-02	4.035087e+03
0.14997       	8.303954e+05	2.632022e+03	8.212907e-15	2.485727e-02	1.385195e-02	4.035029e+03
0.14998       	8.303956e+05	2.632021e+03	8.212644e-15	2.485721e-02	1.384785e-02	4.034971e+03
0.14999       	8.303957e+05	2.632021e+03	8.212373e-15	2.485715e-02	1.384375e-02	4.034913e+03
0.15          	8.303958e+05	2.632020e+03	8.212084e-15	2.485709e-02	1.383965e-02	4.034855e+03
0.15001       	8.303959e+05	2.632020e+03	8.211792e-15	2.485703e-02	1.383555e-02	4.034797e+03
0.15002       	8.303960e+05	2.632019e+03	8.211495e-15	2.485697e-02	1.383145e-02	4.034739e+03
0.15003       	8.303962e+05	2.632019e+03	8.211201e-15	2.485692e-02	1.382734e-02	4.034681e+03
0.15004       	8.303963e+05	2.632019e+03	8.210897e-15	2.485686e-02	1.382324e-02	4.034623e+03
0.15005       	8.303964e+05	2.632018e+03	8.210624e-15	2.485680e-02	1.381914e-02	4.034565e+03
0.15006       	8.303965e+05	2.632018e+03	8.210348e-15	2.485674e-02	1.381503e-02	4.034507e+03
0.15007       	8.303967e+05	2.632017e+03	8.210055e-15	2.485668e-02	1.381093e-02	4.034449e+03
0.15008       	8.303968e+05	2.632017e+03	8.209796e-15	2.485662e-02	1.380682e-02	4.034391e+03
0.15009       	8.303969e+05	2.632016e+03	8.209551e-15	2.485657e-02	1.380271e-02	4.034333e+03
0.1501        	8.303970e+05	2.632016e+03	8.209267e-15	2.485651e-02	1.379861e-02	4.034275e+03
0.15011       	8.303971e+05	2.632015e+03	8.208993e-15	2.485645e-02	1.379450e-02	4.034217e+03
0.15012       	8.303973e+05	2.632015e+03	8.208715e-15	2.485639e-02	1.379039e-02	4.034159e+03
0.15013       	8.303974e+05	2.632015e+03	8.208432e-15	2.485634e-02	1.378628e-02	4.034101e+03
0.15014       	8.303975e+05	2.632014e+03	8.209147e-15	2.485628e-02	1.378217e-02	4.034043e+03
0.15015       	8.303976e+05	2.632014e+03	8.209276e-15	2.485622e-02	1.377806e-02	4.033985e+03
0.15016       	8.303977e+05	2.632013e+03	8.209172e-15	2.485617e-02	1.377395e-02	4.033927e+03
0.15017       	8.303979e+05	2.632013e+03	8.208973e-15	2.485611e-02	1.376983e-02	4.033869e+03
0.15018       	8.303980e+05	2.632012e+03	8.208711e-15	2.485605e-02	1.376572e-02	4.033811e+03
0.15019       	8.303981e+05	2.632012e+03	8.208372e-15	2.485599e-02	1.376161e-02	4.033753e+03
0.1502        	8.303982e+05	2.632011e+03	8.208067e-15	2.485593e-02	1.375749e-02	4.033695e+03
0.15021       	8.303983e+05	2.632011e+03	8.207772e-15	2.485587e-02	1.375338e-02	4.033637e+03
0.15022       	8.303984e+05	2.632011e+03	8.207495e-15	2.485582e-02	1.374926e-02	4.033579e+03
0.15023       	8.303986e+05	2.632010e+03	8.207209e-15	2.485576e-02	1.374514e-02	4.033521e+03
0.15024       	8.303987e+05	2.632010e+03	8.206925e-15	2.485570e-02	1.374103e-02	4.033463e+03
0.15025       	8.303988e+05	2.632009e+03	8.206630e-15	2.485564e-02	1.373691e-02	4.033405e+03
0.15026       	8.303989e+05	2.632009e+03	8.206350e-15	2.485558e-02	1.373279e-02	4.033347e+03
0.15027       	8.303990e+05	2.632008e+03	8.206078e-15	2.485553e-02	1.372867e-02	4.033289e+03
0.15028       	8.303992e+05	2.632008e+03	8.205794e-15	2.485547e-02	1.372455e-02	4.033231e+03
0.15029       	8.303993e+05	2.632007e+03	8.205528e-15	2.485541e-02	1.372043e-02	4.033173e+03
0.1503        	8.303994e+05	2.632007e+03	8.205216e-15	2.485535e-02	1.371630e-02	4.033115e+03
0.15031       	8.303995e+05	2.632006e+03	8.204893e-15	2.485529e-02	1.371218e-02	4.033057e+03
0.15032       	8.303996e+05	2.632006e+03	8.204588e-15	2.485523e-02	1.370806e-02	4.032999e+03
0.15033       	8.303998e+05	2.632006e+03	8.204303e-15	2.485517e-02	1.370393e-02	4.032941e+03
0.15034       	8.303999e+05	2.632005e+03	8.203978e-15	2.485512e-02	1.369981e-02	4.032883e+03
0.15035       	8.304000e+05	2.632005e+03	8.203670e-15	2.485506e-02	1.369568e-02	4.032825e+03
0.15036       	8.304001e+05	2.632004e+03	8.203385e-15	2.485500e-02	1.369156e-02	4.032767e+03
0.15037       	8.304003e+05	2.632004e+03	8.203112e-15	2.485494e-02	1.368743e-02	4.032709e+03
0.15038       	8.304004e+05	2.632003e+03	8.202817e-15	2.485488e-02	1.368330e-02	4.032651e+03
0.15039       	8.304005e+05	2.632003e+03	8.202538e-15	2.485482e-02	1.367917e-02	4.032593e+03
0.1504        	8.304006e+05	2.632003e+03	8.202324e-15	2.485477e-02	1.367505e-02	4.032535e+03
0.15041       	8.304007e+05	2.632002e+03	8.202097e-15	2.485471e-02	1.367092e-02	4.032477e+03
